1.04	0.55125	0	0	1.05	0	0	0.907691	0.419638	0	0	1.61916	0	0
1.05	0.5618	0	0	1.06	0	0	0.904264	0.426973	0	0	1.61916	0	0
1.06	0.57245	0	0	1.07	0	0	0.900782	0.434272	0	0	1.61602	0	0
1.07	0.5832	0	0	1.08	0	0	0.89725	0.441522	0	0	1.60973	0	0
1.08	0.59405	0	0	1.09	0	0	0.893678	0.448709	0	0	1.6003	0	0
1.09	0.605	0	0	1.1	0	0	0.890074	0.455817	0	0	1.58772	0	0
1.1	0.61605	0	0	1.11	0	0	0.886445	0.462834	0	0	1.572	0	0
1.11	0.6272	0	0	1.12	0	0	0.882798	0.469752	0	0	1.55628	0	0
1.12	0.63845	0	0	1.13	0	0	0.879135	0.476573	0	0	1.54056	0	0
1.13	0.6498	0	0	1.14	0	0	0.875457	0.483296	0	0	1.52484	0	0
1.14	0.66125	0	0	1.15	0	0	0.871766	0.489922	0	0	1.50912	0	0
1.15	0.6728	0	0	1.16	0	0	0.868064	0.496452	0	0	1.49341	0	0
1.16	0.68445	0	0	1.17	0	0	0.864353	0.502886	0	0	1.47769	0	0
1.17	0.6962	0	0	1.18	0	0	0.860634	0.509225	0	0	1.46197	0	0
1.18	0.70805	0	0	1.19	0	0	0.856909	0.515468	0	0	1.44625	0	0
1.19	0.72	0	0	1.2	0	0	0.853179	0.521618	0	0	1.43054	0	0
1.2	0.73205	0	0	1.21	0	0	0.849447	0.527674	0	0	1.41482	0	0
1.21	0.7442	0	0	1.22	0	0	0.845714	0.533636	0	0	1.3991	0	0
1.22	0.75645	0	0	1.23	0	0	0.841982	0.539506	0	0	1.38339	0	0
1.23	0.7688	0	0	1.24	0	0	0.838251	0.545284	0	0	1.36767	0	0
1.24	0.78125	0	0	1.25	0	0	0.834524	0.550971	0	0	1.35196	0	0
1.25	0.7938	0	0	1.26	0	0	0.830803	0.556567	0	0	1.33624	0	0
1.26	0.80645	0	0	1.27	0	0	0.827088	0.562073	0	0	1.32053	0	0
1.27	0.8192	0	0	1.28	0	0	0.823381	0.567489	0	0	1.30481	0	0
1.28	0.83205	0	0	1.29	0	0	0.819684	0.572817	0	0	1.2891	0	0
1.29	0.845	0	0	1.3	0	0	0.815997	0.578056	0	0	1.27339	0	0
1.3	0.85805	0	0	1.31	0	0	0.812323	0.583208	0	0	1.25767	0	0
1.31	0.8712	0	0	1.32	0	0	0.808663	0.588272	0	0	1.24196	0	0
1.32	0.88445	0	0	1.33	0	0	0.805018	0.593251	0	0	1.22625	0	0
1.33	0.8978	0	0	1.34	0	0	0.801389	0.598144	0	0	1.21054	0	0
1.34	0.91125	0	0	1.35	0	0	0.797777	0.602952	0	0	1.19482	0	0
1.35	0.9248	0	0	1.36	0	0	0.794185	0.607676	0	0	1.17911	0	0
1.36	0.93845	0	0	1.37	0	0	0.790612	0.612317	0	0	1.1634	0	0
1.37	0.9522	0	0	1.38	0	0	0.787061	0.616875	0	0	1.14769	0	0
1.38	0.96605	0	0	1.39	0	0	0.783533	0.62135	0	0	1.13198	0	0
1.39	0.98	0	0	1.4	0	0	0.780028	0.625744	0	0	1.11627	0	0
1.4	0.99405	0	0	1.41	0	0	0.776548	0.630058	0	0	1.10056	0	0
1.41	1.0082	0	0	1.42	0	0	0.773094	0.634291	0	0	1.08485	0	0
1.42	1.02245	0	0	1.43	0	0	0.769668	0.638445	0	0	1.06914	0	0
1.43	1.0368	0	0	1.44	0	0	0.766269	0.64252	0	0	1.05344	0	0
1.44	1.05125	0	0	1.45	0	0	0.762899	0.646517	0	0	1.03773	0	0
1.45	1.0658	0	0	1.46	0	0	0.75956	0.650437	0	0	1.02202	0	0
1.46	1.08045	0	0	1.47	0	0	0.756252	0.65428	0	0	1.00631	0	0
1.47	1.0952	0	0	1.48	0	0	0.752976	0.658048	0	0	0.990606	0	0
1.48	1.11005	0	0	1.49	0	0	0.749734	0.66174	0	0	0.974899	0	0
1.49	1.125	0	0	1.5	0	0	0.746525	0.665357	0	0	0.959192	0	0
1.5	1.14005	0	0	1.51	0	0	0.743352	0.6689	0	0	0.943486	0	0
1.51	1.1552	0	0	1.52	0	0	0.740215	0.672371	0	0	0.927781	0	0
1.52	1.17045	0	0	1.53	0	0	0.737114	0.675768	0	0	0.912075	0	0
1.53	1.1858	0	0	1.54	0	0	0.734051	0.679094	0	0	0.89637	0	0
1.54	1.20125	0	0	1.55	0	0	0.731027	0.682348	0	0	0.880666	0	0
1.55	1.2168	0	0	1.56	0	0	0.728043	0.685532	0	0	0.864962	0	0
1.56	1.23245	0	0	1.57	0	0	0.725098	0.688646	0	0	0.849258	0	0
1.57	1.2482	0	0	1.58	0	0	0.722194	0.69169	0	0	0.833554	0	0
1.58	1.26405	0	0	1.59	0	0	0.719333	0.694666	0	0	0.817851	0	0
1.59	1.28	0	0	1.6	0	0	0.716513	0.697573	0	0	0.802148	0	0
1.6	1.29605	0	0	1.61	0	0	0.713737	0.700414	0	0	0.786445	0	0
1.61	1.3122	0	0	1.62	0	0	0.711005	0.703187	0	0	0.770743	0	0
1.62	1.32845	0	0	1.63	0	0	0.708318	0.705894	0	0	0.755041	0	0
1.63	1.3448	0	0	1.64	0	0	0.705676	0.708535	0	0	0.73934	0	0
1.64	1.36125	0	0	1.65	0	0	0.703079	0.711111	0	0	0.723639	0	0
1.65	1.3778	0	0	1.66	0	0	0.70053	0.713623	0	0	0.707938	0	0
1.66	1.39445	0	0	1.67	0	0	0.698028	0.716071	0	0	0.692238	0	0
