-424.694	-1.60102	-13.694
-409.248	-0.918838	-13.6208
-399.867	-2.41605	-4.77462
-421.064	-5.22994	-29.9506
-378.622	5.93986	11.1814
-378.094	-1.8557	1.89019
-446.218	1.29657	-18.919
-405.099	5.77764	18.8983
-474.76	-4.87139	-30.0324
-374.466	-7.35264	16.1631
-438.937	-3.0076	-22.1604
-409.275	5.92157	11.4331
-442.843	-1.84903	-21.7377
-432.745	-3.64941	-28.1217
-380.277	0.786523	17.3266
-409.363	-2.19144	-9.05863
-380.143	3.16812	-4.00694
-356.689	0.0120466	22.0168
-409.738	0.267209	6.16834
-311.455	-0.592679	36.9915
-461.782	-6.50674	-48.158
-405.398	2.94594	9.78436
-375.147	2.37295	-0.950323
-411.61	1.63416	-0.779834
-386.72	-4.05417	3.29644
-394.174	2.5881	13.5944
-439.061	-3.51162	10.6234
-406.938	-1.11877	-13.4524
-382.472	-0.0714447	10.5578
-526.743	1.80788	-72.4923
-326.904	0.0695806	8.79823
-528.179	-1.05586	-79.5699
-430.826	-3.11395	-25.2904
-369.917	-1.39381	8.97956
-421.375	-3.81781	-12.7807
-398.489	-0.280888	-5.11057
-376.967	-0.899045	7.29436
-406.112	5.47435	17.3726
-468.716	-2.61081	-31.6421
-392.146	2.98434	13.4991
-474.816	4.07815	-29.4968
-398.112	1.25056	9.70703
-377.273	4.29445	34.4563
-471.327	-1.87831	-29.3192
-439.357	0.417379	-24.4364
-336.358	0.304847	42.4482
-440.361	0.167175	-15.2618
-442.622	0.831642	-29.9321
-482.722	0.179914	-39.0727
-448.525	-4.59332	-28.3773
-387.392	-1.98279	8.9183
-436.219	-5.26813	-34.6791
-459.46	6.59785	-17.9386
-288.474	-2.72474	47.7429
-445.1	-2.17874	-19.7698
-437.897	-0.38286	-22.4187
-495.327	-0.160014	-19.0949
-410.365	-2.99577	-15.5509
-405.653	-4.0905	-18.9931
-399.327	-3.79158	2.77875
-393.147	-2.86161	-6.73745
-465.689	0.0070071	-21.095
-444.802	1.16362	-19.2591
-440.588	-2.22053	-25.6614
-400.766	-7.22803	-4.09376
-475.4	2.67646	-35.3468
-393.543	-2.47238	6.364
-407.978	-3.09638	-6.34227
-438.891	-1.67258	-17.5311
-380.88	1.54486	4.71751
-448.144	-5.1594	-38.7622
-494.336	-2.65337	-30.7155
-381.36	-0.810414	-0.856785
-404.074	3.26909	-3.40708
-382.153	1.5975	15.1832
-397.793	2.9142	12.6143
-420.456	-0.519616	-21.8586
-373.521	4.45602	29.9625
-399.811	-0.51774	-8.94331
-390.902	-7.87824	-1.00287
-416.43	-1.76493	-12.4628
-407.165	2.94906	7.37345
-382.874	-3.42138	15.4909
-393.499	-2.71267	-2.72443
-381.653	-5.23049	7.97063
-432.597	2.59514	-19.3428
-391.078	1.53562	6.44323
-382.598	-0.306468	10.322
-360.018	-5.6818	15.8147
-340.119	-3.50029	18.4218
-454.611	-3.40436	-31.3275
-479.382	-6.41818	-41.1508
-379.327	-5.49737	15.9051
-458.631	-2.7512	-26.2667
-418.742	-0.581855	-6.63285
-408.903	-1.12081	-14.7667
-430.319	0.386129	-7.06044
-463.037	-0.0611024	-22.6255
-391.511	-1.55785	-2.40369
-353.617	-1.50315	16.4911
-314.348	5.26056	55.9387
-472.696	-3.36676	-32.6526
-338.883	0.882925	33.5243
-436.222	-5.39779	-37.6392
-470.958	-1.14274	-22.0938
-447.568	0.0815077	-21.2888
-363.898	-3.46271	19.8128
-353.831	2.13439	50.3334
-487.777	5.24989	-42.5837
-398.949	2.36041	7.88601
-467.907	-4.33011	-34.1069
-463.741	-5.5961	-39.0872
-456.759	-4.12535	-40.152
-377.433	1.14874	21.8012
-403.002	-0.367605	-0.492257
-401.119	2.21277	0.563588
-382.172	4.40364	24.9906
-427.988	-3.82855	-25.5294
-432.671	-3.46249	-19.9401
-441.16	0.950163	-13.1179
-410.982	1.37042	-9.51132
-418.922	-3.05015	-19.7102
-349.638	1.24329	35.3473
-457.649	0.638372	-30.551
-394.516	-1.2492	-4.3431
-471.712	-0.44673	-24.5053
-418.563	-1.27177	-17.6354
-391.106	3.40909	15.5342
-413.453	-0.862886	16.3552
-515.435	-2.87688	-36.4453
-461.146	3.5533	-24.8375
-473.732	0.136972	-17.2174
-399.546	-3.4433	-10.9268
-401.033	2.03284	5.52709
-397.286	3.84671	13.6868
-393.692	2.54232	-1.31362
-322.386	-3.50095	27.7847
-445.378	3.73995	-26.5745
-399.211	-1.81096	-12.0245
-363.719	-7.48959	15.1408
-409.661	-2.8882	-14.8046
-376.806	2.89143	19.2975
-474.788	-1.4842	-33.8351
-426.104	1.7716	-21.8054
-468.288	-1.15428	-29.7459
-276.385	0.398305	45.7686
-474.108	-3.19183	-43.9732
-372.886	-1.70644	8.02523
-370.041	1.04511	15.4541
-418.198	-1.37716	-8.98506
-401.687	0.445125	0.636175
-372.869	0.59496	-10.5131
-446.021	0.270205	-16.7752
-388.767	2.4275	13.2822
-415.98	3.70405	3.38538
-314.82	-2.44769	35.5133
-381.619	2.11198	8.52944
-475.75	-2.15806	-42.6843
-421.248	-5.69308	-15.2435
-352.383	0.180941	15.25
-398.499	3.6058	13.5355
-479.988	0.455566	-27.8647
-383.892	2.04378	-4.06369
-414.751	2.12249	-1.5672
-516.127	1.92805	-66.0826
-394.448	2.80073	-1.71617
-419.868	-5.13192	-28.9165
-403.836	-1.17547	-0.483492
-418.023	0.26718	-25.4679
-417.624	2.4446	-1.24015
-460.215	-1.25454	-26.585
-396.327	5.44211	26.7166
-360.306	0.39103	6.89573
-412.084	1.82164	2.33258
-402.809	0.993023	-1.3095
-411.817	-1.94928	-15.1519
-325.261	1.54807	32.4882
-439.879	-1.18602	-20.6194
-407.055	2.18551	3.02925
-390.523	-3.56887	-2.95281
-402.194	-0.214668	-3.44863
-383.931	0.193023	10.3055
-424.661	1.67721	-8.78118
-447.098	-0.330248	-29.6588
-467.517	-3.21955	-31.6144
-319.303	-5.81071	43.1641
-433.207	5.46146	-19.0266
-416.686	-5.3502	-10.8077
-423.317	-1.88963	-16.2445
-414.95	0.774896	-21.1306
-402.693	7.80159	-1.61034
-382.884	2.14172	18.6268
-371.072	-7.51667	15.4267
-378.134	-8.21869	14.58
-393.665	3.72152	-2.36474
-408.405	2.25768	-3.90552
-434.358	-3.43647	-26.9725
-416.369	0.344773	4.21191
-384.397	-1.13783	3.81157
-374.884	-1.23464	6.57188
-434.358	-3.43647	-26.9725
-400.632	1.37906	2.61799
-385.311	-7.19501	3.21706
-313.128	2.4709	68.7735
-376.457	-8.01141	12.223
-342.941	-0.112019	7.68641
-422.216	3.70492	0.413295
-354.634	4.90421	37.2752
-435.423	1.96651	-13.4492
-449.897	-6.4204	-46.6087
-448.487	-5.24877	-13.7317
-399.356	2.57453	10.6567
-379.316	5.37999	-2.06906
-456.229	-5.93646	-49.0689
-375.459	1.26152	20.4943
-303.886	0.359166	50.3749
-401.141	-3.21123	-20.0384
-378.453	2.13874	8.56423
-425.037	-2.85044	-9.71514
-362.405	1.60658	37.1945
-409.054	-5.41675	-25.9097
-436.629	6.83585	-7.00917
-425.247	5.76477	4.5339
-395.617	1.77701	14.4938
-392.651	-0.0750967	2.44545
-420.254	-1.04091	-19.0073
-319.745	-5.37266	25.2318
-335.864	0.45295	42.5525
-513.632	0.591914	-69.6056
-375.616	-1.62122	12.1148
-429.967	-3.29316	-26.3326
-386.494	0.906731	18.4836
-414.837	-0.86473	-8.63984
-385.322	-1.3401	10.6356
-323.228	-2.76773	35.265
-539.834	4.3689	-69.0468
-382.747	-8.22987	9.68579
-418.563	-1.27177	-17.6354
-381.813	-5.93531	6.82449
-386.864	2.56445	14.6631
-398.083	3.44668	0.0190205
-400.867	2.68917	6.71537
-387.687	1.73656	1.69161
-420.657	-4.01036	-30.6783
-425.632	-1.09152	-8.7824
-413.813	-11.0418	-6.56733
-385.923	0.572145	1.86446
-487.022	1.41416	-46.4524
-382.885	1.49114	9.87389
-383.817	3.13712	17.529
-474.945	-3.50306	-33.3898
-481.435	0.00566658	-43.5616
-411.26	-2.22426	-12.8017
-267.908	0.686307	92.1645
-409.131	-1.9485	-15.5246
-395.972	3.23531	-5.46086
-452.82	2.13166	-22.0924
-422.423	6.50443	-5.93501
-415.754	-0.932654	-5.78698
-416.532	-4.85156	-30.6158
-363.032	5.86918	47.2182
-384.243	-9.77458	2.89925
-364.399	1.93307	15.8922
-453.235	3.85429	-10.385
-381.233	-6.22465	7.87917
-333.199	-4.35936	18.1744
-321.046	-0.0973918	58.945
-448.57	0.908257	-24.2338
-370.341	2.63863	11.5416
-415.036	-0.429539	8.44422
-437.649	5.51238	-18.5839
-421.174	5.71482	8.53936
-460.144	-4.7282	-43.0856
-323.346	0.2543	50.9085
-316.797	-3.45998	53.1798
-383.454	2.55136	14.5776
-491.831	-3.99975	-15.1742
-490.162	-0.110393	-39.31
-379.449	-5.51296	12.2158
-331.44	3.45549	37.8237
-368.779	-1.95971	12.6361
-359.201	-2.38971	22.8018
-449.302	2.81516	-20.0164
-449.283	0.639815	-21.2214
-404.799	-3.15101	-12.2671
-380.632	-3.03475	-0.927573
-348.968	-0.900224	23.3192
-393.01	2.34648	13.7394
-433.431	1.20146	-13.0023
-366.351	-8.11997	11.8513
-455.404	-0.284317	-28.9611
-331.162	-1.68307	22.2272
-313.582	1.07445	35.4888
-414.091	-2.70765	-16.0567
-370.547	-0.478756	11.8474
-399.436	4.99637	23.463
-424.398	-0.560269	-6.70893
-406.499	2.99223	-2.63393
-413.784	2.39935	0.577248
-418.355	0.910299	-6.5345
-397.574	0.0337671	-5.78578
-491.792	-6.17592	-49.5329
-421.991	-8.72234	-25.8599
-399.896	5.4563	22.8862
-374.251	-2.47923	12.0526
-431.172	1.1136	-21.2328
-420.088	-1.71353	-11.4062
-388.305	-2.50676	-16.9651
-419.818	0.770507	-16.7975
-407.574	2.22602	4.64678
-354.02	-4.5217	6.45497
-380.2	-7.86608	8.38817
-375.989	-1.04585	14.9879
-311.546	0.244912	40.8196
-405.685	-0.365443	7.37593
-364.181	-2.79836	19.6828
-371.451	6.24941	21.822
-416.977	5.50664	10.1432
-397.13	3.50175	15.5666
-396.065	-0.945225	-8.06547
-499	2.33863	-69.2403
-417.301	-0.846869	-23.2314
-396.747	-2.04407	-11.7054
-445.281	0.934517	-17.5165
-377.396	-1.36548	-7.00424
-361.69	2.19168	33.3793
-399.344	-1.21124	-0.243423
-377.838	2.11569	7.02543
-368.409	-2.30432	-0.946446
-354.064	0.672054	25.6756
-368.544	-0.570359	-11.0921
-381.251	2.52623	20.7946
-438.921	-3.03201	-25.5493
-372.928	-6.81059	11.9439
-417.114	-0.0599166	-45.3404
-355.598	-1.8526	17.4953
-420.513	5.26364	9.42781
-416.438	1.65518	-2.97944
-478.905	0.53753	-48.2004
-446.451	3.1557	-17.0737
-283.757	-4.13852	42.9299
-414.387	-1.97074	-15.818
-392.38	4.14669	23.3932
-444.564	2.12456	-19.6855
-396.725	0.960287	6.84038
-422.151	-1.72399	-15.7453
-374.91	9.86695	1.60256
-362.434	-2.00385	17.9755
-361.026	-0.282763	13.57
-348.747	5.25863	13.9249
-383.956	5.32543	25.7861
-399.212	1.53807	6.46476
-381.729	1.5598	19.9054
-343.001	-5.37035	23.9537
-393.744	6.40866	-0.788119
-431.003	-1.03652	-7.26769
-413.129	-1.73729	-14.9525
-385.225	4.41742	2.61837
-489.838	-3.95862	-55.5359
-319.535	2.09178	51.8935
-408.196	-0.520998	-7.13261
-388.963	2.64168	11.675
-411.655	-2.41451	-13.6284
-381.599	2.01459	16.5243
-397.919	-0.727797	-9.6504
-397.498	4.65215	-6.55547
-435.136	5.17158	-1.30788
-471.786	-5.12924	-43.757
-477.317	-3.16497	-33.3439
-383.465	-1.08314	11.9103
-351.226	-0.351461	11.3103
-386.394	-1.88279	26.9061
-407.763	0.0833727	-11.0083
-380.513	-1.61543	11.1974
-368.31	1.88878	19.4058
-407.581	-0.670951	23.0052
-409.556	0.0377395	-19.6776
-460.116	-2.12431	-27.9853
-402.186	-0.25812	-8.33245
-384.438	-0.962615	18.6127
-422.601	1.80791	-20.2893
-399.224	-1.09084	-17.8764
-401.879	-1.82341	6.88671
-448.676	0.77843	-27.7729
-389.84	-2.40115	-3.6487
-433.087	2.3986	-6.29778
-447.939	0.99428	-13.4952
-377.691	2.7915	14.0344
-457.39	-5.09454	-40.2435
-319.291	2.76056	39.7068
-307.387	-4.84518	42.6319
-444.335	-5.48375	-39.8857
-398.887	-2.58547	-15.3062
-341.946	-0.318519	17.6977
-410.813	-2.35759	-18.676
-411.106	5.51909	16.1759
-398.291	4.45592	2.50588
-387.821	-2.92719	-12.3197
-417.452	-0.784281	-7.77623
-277.256	-0.76801	46.5606
-491.485	1.93056	-50.5617
-421.888	-4.22115	-37.1925
-369.284	-2.24167	24.9141
-474.093	0.0463669	-43.4719
-401.785	-2.86368	-11.741
-423.438	-3.46388	-21.3915
-552.966	2.54638	-79.1827
-399.42	-0.9828	-0.028954
-454.284	4.4034	-32.5981
-396.827	-3.1523	2.93602
-415.509	0.0886502	-20.9047
-386.838	3.10846	20.427
-318.675	2.70016	43.689
-481.929	-0.0794906	-39.2533
-400.024	0.110709	-13.3417
-420.231	-0.133379	-22.136
-442.997	0.470414	-16.837
-505.425	5.94453	-43.7493
-368.82	-0.573495	9.56757
-353.674	-1.33826	23.3578
-389.602	-4.59951	18.1707
-453.976	-2.26746	-26.9385
-403.813	3.49721	10.8051
-437.476	-4.66464	-37.1
-423.266	-1.11112	-18.1295
-406.166	-2.04843	-14.3673
-487.804	0.465436	-41.3897
-400.268	-1.57563	-10.6569
-370.144	2.15919	21.5562
-512.232	5.95243	-47.9162
-389.871	-1.58052	-3.38969
-425.632	-1.09152	-8.7824
-421.328	-1.10172	-14.9959
-387.081	0.287807	-28.2278
-438.275	-1.92474	-18.4578
-432.685	-4.50799	-38.398
-490.025	-3.07987	-34.7348
-471.099	-5.53168	-43.7149
-401.496	-3.91489	-6.11486
-493.519	-5.95219	-51.6125
-493.113	-0.786167	-25.9066
-456.978	0.88835	-26.9217
-417.752	0.732181	-3.52325
-489.105	2.94915	-37.9052
-393.922	3.61386	3.18553
-376.503	-1.7815	4.73066
-405.466	4.23124	-0.309349
-432.489	3.11447	-8.02527
-402.051	7.19983	16.6068
-409.37	-1.37889	-12.8183
-437.321	6.01707	-2.4627
-454.907	-0.0420829	-33.9347
-328.612	-2.6522	26.4954
-415.91	2.32222	-1.03733
-381.756	0.458774	13.5984
-443.363	-4.99092	-39.7157
-395.967	3.43336	16.0408
-438.685	-1.59376	-21.5202
-399.239	9.70187	-3.82927
-356.024	1.05678	4.26232
-374.379	-0.634301	15.6408
-418.314	-1.20976	-0.630865
-390.155	2.42798	3.32383
-433.718	-5.70232	-37.666
-397.496	-1.48415	-4.96185
-473.546	0.873128	-36.3267
-351.082	6.24336	26.5977
-396.514	0.31591	-3.43625
-357.098	4.85832	34.3657
-441.549	-8.18768	-21.0893
-397.533	-2.57389	-0.00709691
-256.375	4.09692	91.3814
-461.806	-6.29421	-51.2052
-374.093	9.8	13.1142
-400.689	2.67896	11.229
-459.814	-5.78524	-45.8698
-374.23	-5.98944	19.5366
-429.22	2.15928	-9.80396
-399.614	-0.262214	-0.493155
-459.445	0.0693865	-25.8445
-376.289	-0.713547	-3.58961
