0.1	6.75814e+06	570.728	513.885	-0.872738	5707.28	5138.85
0.2	6.75814e+06	1141.46	1027.77	-1.74548	5707.28	5138.85
0.3	6.75814e+06	1712.18	1541.65	-2.61821	5707.28	5138.85
0.4	6.75814e+06	2282.91	2055.54	-3.49095	5707.28	5138.85
0.5	6.75814e+06	2853.64	2569.42	-4.36369	5707.28	5138.85
0.6	6.75814e+06	3424.37	3083.31	-5.23643	5707.28	5138.85
0.7	6.75813e+06	3995.1	3597.19	-6.10916	5707.28	5138.85
0.8	6.75813e+06	4565.82	4111.08	-6.9819	5707.28	5138.85
0.9	6.75813e+06	5136.55	4624.96	-7.85464	5707.28	5138.85
1	6.75813e+06	5707.28	5138.85	-8.72738	5707.28	5138.85
1.1	6.75813e+06	6278.01	5652.73	-9.60011	5707.28	5138.85
1.2	6.75813e+06	6848.73	6166.62	-10.4729	5707.27	5138.85
1.3	6.75813e+06	7419.46	6680.5	-11.3456	5707.27	5138.84
1.4	6.75813e+06	7990.19	7194.39	-12.2183	5707.27	5138.84
1.5	6.75813e+06	8560.92	7708.27	-13.0911	5707.27	5138.84
1.6	6.75813e+06	9131.64	8222.16	-13.9638	5707.27	5138.84
1.7	6.75812e+06	9702.37	8736.04	-14.8365	5707.27	5138.84
1.8	6.75812e+06	10273.1	9249.92	-15.7093	5707.27	5138.84
1.9	6.75812e+06	10843.8	9763.81	-16.582	5707.27	5138.84
2	6.75812e+06	11414.6	10277.7	-17.4547	5707.27	5138.84
2.1	6.75812e+06	11985.3	10791.6	-18.3275	5707.26	5138.84
2.2	6.75812e+06	12556	11305.5	-19.2002	5707.26	5138.83
2.3	6.75811e+06	13126.7	11819.3	-20.0729	5707.26	5138.83
2.4	6.75811e+06	13697.5	12333.2	-20.9457	5707.26	5138.83
2.5	6.75811e+06	14268.2	12847.1	-21.8184	5707.26	5138.83
2.6	6.75811e+06	14838.9	13361	-22.6912	5707.26	5138.83
2.7	6.75811e+06	15409.6	13874.9	-23.5639	5707.25	5138.83
2.8	6.7581e+06	15980.4	14388.8	-24.4366	5707.25	5138.82
2.9	6.7581e+06	16551.1	14902.6	-25.3094	5707.25	5138.82
3	6.7581e+06	17121.8	15416.5	-26.1821	5707.25	5138.82
3.1	6.7581e+06	17692.5	15930.4	-27.0548	5707.24	5138.82
3.2	6.75809e+06	18263.3	16444.3	-27.9275	5707.24	5138.82
3.3	6.75809e+06	18834	16958.2	-28.8003	5707.24	5138.81
3.4	6.75809e+06	19404.7	17472	-29.673	5707.24	5138.81
3.5	6.75808e+06	19975.4	17985.9	-30.5457	5707.23	5138.81
3.6	6.75808e+06	20546.2	18499.8	-31.4185	5707.23	5138.81
3.7	6.75808e+06	21116.9	19013.7	-32.2912	5707.23	5138.8
3.8	6.75807e+06	21687.6	19527.6	-33.1639	5707.23	5138.8
3.9	6.75807e+06	22258.3	20041.4	-34.0367	5707.22	5138.8
4	6.75807e+06	22829	20555.3	-34.9094	5707.22	5138.8
4.1	6.75806e+06	23399.8	21069.2	-35.7821	5707.22	5138.79
4.2	6.75806e+06	23970.5	21583.1	-36.6548	5707.21	5138.79
4.3	6.75806e+06	24541.2	22097	-37.5276	5707.21	5138.79
4.4	6.75805e+06	25111.9	22610.8	-38.4003	5707.21	5138.79
4.5	6.75805e+06	25682.6	23124.7	-39.273	5707.21	5138.78
4.6	6.75804e+06	26253.4	23638.6	-40.1458	5707.2	5138.78
4.7	6.75804e+06	26824.1	24152.5	-41.0185	5707.2	5138.78
4.8	6.75804e+06	27394.8	24666.4	-41.8912	5707.2	5138.77
4.9	6.75803e+06	27965.5	25180.2	-42.7639	5707.19	5138.77
5	6.75803e+06	28536.2	25694.1	-43.6367	5707.19	5138.77
5.1	6.75802e+06	29107	26208	-44.5094	5707.18	5138.76
5.2	6.75802e+06	29677.7	26721.9	-45.3821	5707.18	5138.76
5.3	6.75801e+06	30248.4	27235.7	-46.2548	5707.18	5138.76
5.4	6.75801e+06	30819.1	27749.6	-47.1275	5707.17	5138.75
5.5	6.758e+06	31389.8	28263.5	-48.0003	5707.17	5138.75
5.6	6.758e+06	31960.6	28777.4	-48.873	5707.16	5138.75
5.7	6.758e+06	32531.3	29291.2	-49.7457	5707.16	5138.74
5.8	6.75799e+06	33102	29805.1	-50.6184	5707.16	5138.74
5.9	6.75799e+06	33672.7	30319	-51.4911	5707.15	5138.73
6	6.75798e+06	34243.4	30832.9	-52.3639	5707.15	5138.73
6.1	6.75797e+06	34814.1	31346.7	-53.2366	5707.14	5138.73
6.2	6.75797e+06	35384.8	31860.6	-54.1093	5707.14	5138.72
6.3	6.75796e+06	35955.6	32374.5	-54.982	5707.13	5138.72
6.4	6.75796e+06	36526.3	32888.4	-55.8547	5707.13	5138.71
6.5	6.75795e+06	37097	33402.2	-56.7274	5707.12	5138.71
6.6	6.75795e+06	37667.7	33916.1	-57.6002	5707.12	5138.71
6.7	6.75794e+06	38238.4	34430	-58.4729	5707.11	5138.7
6.8	6.75794e+06	38809.1	34943.8	-59.3456	5707.11	5138.7
6.9	6.75793e+06	39379.8	35457.7	-60.2183	5707.1	5138.69
7	6.75792e+06	39950.5	35971.6	-61.091	5707.1	5138.69
7.1	6.75792e+06	40521.2	36485.4	-61.9637	5707.09	5138.68
7.2	6.75791e+06	41092	36999.3	-62.8364	5707.09	5138.68
7.3	6.7579e+06	41662.7	37513.2	-63.7091	5707.08	5138.67
7.4	6.7579e+06	42233.4	38027	-64.5818	5707.08	5138.67
7.5	6.75789e+06	42804.1	38540.9	-65.4545	5707.07	5138.66
7.6	6.75788e+06	43374.8	39054.8	-66.3272	5707.07	5138.66
7.7	6.75788e+06	43945.5	39568.6	-67.2	5707.06	5138.65
7.8	6.75787e+06	44516.2	40082.5	-68.0727	5707.06	5138.65
7.9	6.75786e+06	45086.9	40596.4	-68.9454	5707.05	5138.64
8	6.75786e+06	45657.6	41110.2	-69.8181	5707.04	5138.64
8.1	6.75785e+06	46228.3	41624.1	-70.6908	5707.04	5138.63
8.2	6.75784e+06	46799	42138	-71.5635	5707.03	5138.63
8.3	6.75784e+06	47369.7	42651.8	-72.4362	5707.03	5138.62
8.4	6.75783e+06	47940.4	43165.7	-73.3089	5707.02	5138.62
8.5	6.75782e+06	48511.1	43679.5	-74.1816	5707.01	5138.61
8.6	6.75781e+06	49081.8	44193.4	-75.0543	5707.01	5138.6
8.7	6.75781e+06	49652.5	44707.3	-75.927	5707	5138.6
8.8	6.7578e+06	50223.2	45221.1	-76.7996	5706.99	5138.59
8.9	6.75779e+06	50793.9	45735	-77.6723	5706.99	5138.59
9	6.75778e+06	51364.6	46248.8	-78.545	5706.98	5138.58
9.1	6.75778e+06	51935.3	46762.7	-79.4177	5706.97	5138.58
9.2	6.75777e+06	52506	47276.6	-80.2904	5706.97	5138.57
9.3	6.75776e+06	53076.7	47790.4	-81.1631	5706.96	5138.56
9.4	6.75775e+06	53647.4	48304.3	-82.0358	5706.95	5138.56
9.5	6.75774e+06	54218.1	48818.1	-82.9085	5706.95	5138.55
9.6	6.75773e+06	54788.8	49332	-83.7812	5706.94	5138.54
9.7	6.75773e+06	55359.5	49845.8	-84.6539	5706.93	5138.54
9.8	6.75772e+06	55930.2	50359.7	-85.5265	5706.93	5138.53
9.9	6.75771e+06	56500.9	50873.5	-86.3992	5706.92	5138.52
10	6.7577e+06	57071.6	51387.4	-87.2719	5706.91	5138.52
10.1	6.75769e+06	57642.3	51901.2	-88.1446	5706.9	5138.51
10.2	6.75768e+06	58213	52415.1	-89.0173	5706.9	5138.5
10.3	6.75767e+06	58783.6	52928.9	-89.8899	5706.89	5138.5
10.4	6.75767e+06	59354.3	53442.8	-90.7626	5706.88	5138.49
10.5	6.75766e+06	59925	53956.6	-91.6353	5706.87	5138.48
10.6	6.75765e+06	60495.7	54470.5	-92.508	5706.87	5138.48
10.7	6.75764e+06	61066.4	54984.3	-93.3806	5706.86	5138.47
10.8	6.75763e+06	61637.1	55498.2	-94.2533	5706.85	5138.46
10.9	6.75762e+06	62207.8	56012	-95.126	5706.84	5138.46
11	6.75761e+06	62778.4	56525.9	-95.9987	5706.83	5138.45
11.1	6.7576e+06	63349.1	57039.7	-96.8713	5706.83	5138.44
11.2	6.75759e+06	63919.8	57553.6	-97.744	5706.82	5138.43
11.3	6.75758e+06	64490.5	58067.4	-98.6167	5706.81	5138.43
11.4	6.75757e+06	65061.2	58581.3	-99.4893	5706.8	5138.42
11.5	6.75756e+06	65631.9	59095.1	-100.362	5706.79	5138.41
11.6	6.75755e+06	66202.5	59608.9	-101.235	5706.78	5138.4
11.7	6.75754e+06	66773.2	60122.8	-102.107	5706.78	5138.4
11.8	6.75753e+06	67343.9	60636.6	-102.98	5706.77	5138.39
11.9	6.75752e+06	67914.6	61150.5	-103.853	5706.76	5138.38
12	6.75751e+06	68485.2	61664.3	-104.725	5706.75	5138.37
12.1	6.7575e+06	69055.9	62178.1	-105.598	5706.74	5138.36
12.2	6.75749e+06	69626.6	62692	-106.471	5706.73	5138.36
12.3	6.75748e+06	70197.3	63205.8	-107.343	5706.72	5138.35
12.4	6.75747e+06	70767.9	63719.6	-108.216	5706.71	5138.34
12.5	6.75746e+06	71338.6	64233.5	-109.089	5706.7	5138.33
12.6	6.75744e+06	71909.3	64747.3	-109.961	5706.69	5138.32
