0.1	6.75814e+06	-1658.7	-1493.5	1.53163	5707.38	5138.94
0.2	6.75814e+06	-1087.96	-979.602	0.65889	5707.38	5138.94
0.3	6.75814e+06	-517.222	-465.708	-0.213847	5707.38	5138.94
0.4	6.75814e+06	53.5165	48.1864	-1.08658	5707.38	5138.94
0.5	6.75814e+06	624.255	562.081	-1.95932	5707.38	5138.94
0.6	6.75814e+06	1194.99	1075.97	-2.83206	5707.38	5138.94
0.7	6.75814e+06	1765.73	1589.87	-3.7048	5707.38	5138.94
0.8	6.75814e+06	2336.47	2103.76	-4.57754	5707.38	5138.94
0.9	6.75814e+06	2907.21	2617.66	-5.45027	5707.38	5138.94
1	6.75814e+06	3477.95	3131.55	-6.32301	5707.38	5138.94
1.1	6.75813e+06	4048.68	3645.44	-7.19575	5707.38	5138.94
1.2	6.75813e+06	4619.42	4159.34	-8.06849	5707.38	5138.94
1.3	6.75813e+06	5190.16	4673.23	-8.94122	5707.38	5138.94
1.4	6.75813e+06	5760.9	5187.13	-9.81396	5707.38	5138.94
1.5	6.75813e+06	6331.63	5701.02	-10.6867	5707.38	5138.94
1.6	6.75813e+06	6902.37	6214.91	-11.5594	5707.38	5138.94
1.7	6.75813e+06	7473.11	6728.81	-12.4322	5707.38	5138.94
1.8	6.75813e+06	8043.85	7242.7	-13.3049	5707.37	5138.93
1.9	6.75813e+06	8614.58	7756.59	-14.1776	5707.37	5138.93
2	6.75812e+06	9185.32	8270.49	-15.0504	5707.37	5138.93
2.1	6.75812e+06	9756.06	8784.38	-15.9231	5707.37	5138.93
2.2	6.75812e+06	10326.8	9298.27	-16.7959	5707.37	5138.93
2.3	6.75812e+06	10897.5	9812.17	-17.6686	5707.37	5138.93
2.4	6.75812e+06	11468.3	10326.1	-18.5413	5707.37	5138.93
2.5	6.75812e+06	12039	10840	-19.4141	5707.37	5138.93
2.6	6.75811e+06	12609.7	11353.8	-20.2868	5707.36	5138.93
2.7	6.75811e+06	13180.5	11867.7	-21.1595	5707.36	5138.92
2.8	6.75811e+06	13751.2	12381.6	-22.0323	5707.36	5138.92
2.9	6.75811e+06	14322	12895.5	-22.905	5707.36	5138.92
3	6.7581e+06	14892.7	13409.4	-23.7777	5707.36	5138.92
3.1	6.7581e+06	15463.4	13923.3	-24.6505	5707.35	5138.92
3.2	6.7581e+06	16034.2	14437.2	-25.5232	5707.35	5138.92
3.3	6.7581e+06	16604.9	14951.1	-26.3959	5707.35	5138.91
3.4	6.75809e+06	17175.6	15465	-27.2687	5707.35	5138.91
3.5	6.75809e+06	17746.4	15978.9	-28.1414	5707.35	5138.91
3.6	6.75809e+06	18317.1	16492.8	-29.0141	5707.34	5138.91
3.7	6.75809e+06	18887.8	17006.7	-29.8869	5707.34	5138.91
3.8	6.75808e+06	19458.6	17520.5	-30.7596	5707.34	5138.9
3.9	6.75808e+06	20029.3	18034.4	-31.6323	5707.34	5138.9
4	6.75808e+06	20600	18548.3	-32.5051	5707.33	5138.9
4.1	6.75807e+06	21170.8	19062.2	-33.3778	5707.33	5138.9
4.2	6.75807e+06	21741.5	19576.1	-34.2505	5707.33	5138.89
4.3	6.75807e+06	22312.2	20090	-35.1233	5707.33	5138.89
4.4	6.75806e+06	22883	20603.9	-35.996	5707.32	5138.89
4.5	6.75806e+06	23453.7	21117.8	-36.8687	5707.32	5138.89
4.6	6.75806e+06	24024.4	21631.7	-37.7415	5707.32	5138.88
4.7	6.75805e+06	24595.2	22145.5	-38.6142	5707.31	5138.88
4.8	6.75805e+06	25165.9	22659.4	-39.4869	5707.31	5138.88
4.9	6.75804e+06	25736.6	23173.3	-40.3596	5707.31	5138.87
5	6.75804e+06	26307.4	23687.2	-41.2324	5707.3	5138.87
5.1	6.75804e+06	26878.1	24201.1	-42.1051	5707.3	5138.87
5.2	6.75803e+06	27448.8	24715	-42.9778	5707.3	5138.86
5.3	6.75803e+06	28019.5	25228.9	-43.8505	5707.29	5138.86
5.4	6.75802e+06	28590.3	25742.8	-44.7233	5707.29	5138.86
5.5	6.75802e+06	29161	26256.6	-45.596	5707.29	5138.85
5.6	6.75801e+06	29731.7	26770.5	-46.4687	5707.28	5138.85
